csv_id;parent_id;pagetitle;longtitle;published;deleted;createdon;publishedon;content;description;introtext;article;price;old_price;weight;vendor_id;made_in;new;popular;favorite;color;tags;size;images
418;22;Высечные ножницы Bosch GNA 16 (SDS) Professional;Высечные ножницы Bosch GNA 16 (SDS) Professional;0;0;1533502800;1534021200;<p>Изящная, узкая конструкция для оптимального удобства в обращении. Используется для внутренних вырезов. Свободная работа по разметке и шаблону. Фиксируемая матрица для прямых прорезов, замена пуансона и матрицы без инструмента (система SDS). Легкосменные режущие инструменты.</p>;Высечные ножницы Bosch GNA 16 (SDS) Professional;Высечные ножницы Bosch GNA 16 (SDS) Professional;153646461;290;290;0;3;;0;0;0;;;;products/103-187-thickbox.jpg
419;44;Бюстгальтер Velmont 4702;Бюстгальтер Velmont 4702;1;0;1533502800;1534021200;<p>Бюстгальтер Velmont 4702 – комфортный бюстгальтер на регулируемых тонких лямках. Черный атлас, удобная чашка, бюстгальтер привлекает внимание эффектной простотой. Идеально поддержит Вашу грудь, удобен в носке на каждый день.</p>;Бюстгальтер Velmont 4702;Бюстгальтер Velmont 4702;1047370142;29;29;0;3;;0;0;0;;;;products/151-288-thickbox.jpg
420;22;Оптический нивелир Bosch GOL 20 D Professional;Оптический нивелир Bosch GOL 20 D Professional;0;0;1533502800;1534021200;<p>Оптический нивелир с точность нивелирования 3 мм на 30 м. Рабочий диапазон: до 60 м. Оптимально подходит для использования вне помещений благодаря прочному корпусу с защитой от пыли и брызг IP 54. Светосильный объектив для чёткого захвата цели. Пентапризма для удобства считывания показаний сферического уровня. Коллиматор для грубого выравнивания. Вертикальное изображение. Большая кнопка фокусировки для простого выравнивания.Бесконечный микрометренный привод (измерение в гонах) с проскальзывающей муфтой.</p>;Оптический нивелир Bosch GOL 20 D Professional;Оптический нивелир Bosch GOL 20 D Professional;1331499396;285;285;0;3;;1;0;1;"[""Голубой""]";;;products/101-182-thickbox.jpg
421;27;Радиотелефон Dect Panasonic KX-TG8286;Радиотелефон Dect Panasonic KX-TG8286;1;0;1533502800;1534021200;<p>Комплектация база, две трубки. Радиус действия в помещении / на открытой местности 50 / 300 м. Цифровой автоответчик, на 40 минут. Память последних 10 набранных номеров. Полифонические мелодии 20. Автодозвон, будильник, блокировка клавиатуры от случайного нажатия, разъем для гарнитуры. Ночной режим, избирательный звонок, тип дополнительных трубок KX-TGA828. Дисплей на базовом блоке, на трубке (цветной). Подсветка кнопок на трубке. Возможность настенного крепления. Наборное поле на базе. АОН/Caller ID, журнал на 50 номеров. Громкая связь (спикерфон). Внутренняя связь (интерком) между несколькими трубками. Конференц-связь (между базой, трубкой/трубками и внешним абонентом).</p>;Радиотелефон Dect Panasonic KX-TG8286;Радиотелефон Dect Panasonic KX-TG8286;1755532483;272;272;0;3;;0;0;0;;;;products/80-142-thickbox.jpg
422;29;Бензобур Pacme EL-ED1700;Бензобур Pacme EL-ED1700;1;0;1533502800;1534021200;<p>Бензобур мощностью 1.7 кВт. Диаметр бура 150 мм. Возможность установки буров диаметром: 100, 200, 250 мм.</p>;Бензобур Pacme EL-ED1700;Бензобур Pacme EL-ED1700;1020478280;260,6;260,6;0;3;;0;0;1;;;;products/51-103-thickbox.jpg
423;27;Мобильный телефон LG KG810;Мобильный телефон LG KG810;1;0;1533502800;1534021200;<p>Качественный материал корпуса, выбор черного цвета, сдержанность, знающая себе цену. Этот имиджевый аксессуар обладает достаточной мультимедийной мощью. Сенсорные клавиши. TFT дисплей, отображающий 262000 цветов. 64-х голосная полифония. Встроенная 1.3 мегапиксельная камера. Прием и отправка SMS, EMS, MMS, E-mail. МР3/AAC/MP4 плеер. FM-радио. Bluetooth.</p>;Мобильный телефон LG KG810;Мобильный телефон LG KG810;172494359;260;260;0;3;;0;0;1;;;;products/73-130-thickbox.jpg
424;27;Светильник на зеркало K-26 MARTA тюльпан;Светильник на зеркало K-26 MARTA тюльпан;1;0;1533502800;1534021200;<p>Цвет: хром 230V E14 Max 40WТорговая марка: MARTA Производство: Польша</p>;Светильник на зеркало K-26 MARTA тюльпан;Светильник на зеркало K-26 MARTA тюльпан;304794229;26;26;0;4;Россия;0;0;1;;;;products/47-98-thickbox.jpg
425;28;Компрессор Remeza СБ4С270.АВ670;Компрессор Remeza СБ4С270.АВ670;1;0;1533502800;1534021200;<p>Используется в бытовых целях и промышленных условиях как источник сжатого воздуха для пневмоинструмента, окрасочных работ, автосервиса и т. д.</p>;Компрессор Remeza СБ4С270.АВ670;Компрессор Remeza СБ4С270.АВ670;807438575;24150;25150;0;4;Россия;1;0;0;;;;products/57-109-thickbox.jpg
426;27;Сварочный генератор EUROPOWER EP-200X2;Сварочный генератор EUROPOWER EP-200X2;1;0;1533502800;1534021200;<p>Сварочный генератор производится на базе четырехтактного бензинового двигателя с воздушным охлаждением HONDA GX390. Предназначен для использования в качестве автономного источника питания и для ручной дуговой сварки постоянным током. Возможность работы в двух режимах - сварочного аппарата и электростанции. Максимальный сварочный ток: 200 A. Номинальный сварочный ток: 140 A. Мощность однофазного (230В) тока, кВт: 4. Диаметр электрода: до 4 мм (включительно). Расход: 2.7 л/ч. Объем бака: 6.5 л. Стартер: ручной. Уровень шума: 74 дБ.</p>;Сварочный генератор EUROPOWER EP-200X2;Сварочный генератор EUROPOWER EP-200X2;1854076646;2469;2469;3;4;Россия;1;1;0;;;;products/60-111-thickbox.jpg
427;28;Коммуникатор ASUS MyPal A639;Коммуникатор ASUS MyPal A639;1;0;1533502800;1534021200;<p>Операционная система Windows Mobile 5.0 for Pocket PC. Процессор Intel XScale PXA270 416 МГц. Оперативная память 64 Мб, Flash-память ROM 1 Гб. Интерфейсы: SD/MMC с поддержкой SDIO, IrDA, Bluetooth 2.0+EDR, Wi-Fi (IEEE802.11b/g), USB 1.1 клиент (синхронизация, заряд, кард-ридер). Встроенный GPS-приемник SiRF Star III, внешняя поворотная антенна, разъем для подключения дополнительной антенны. Экран 3.5” c разрешением 240х320 точек, 64 тысячи цветов.</p>;Коммуникатор ASUS MyPal A639;Коммуникатор ASUS MyPal A639;1542096497;24530;24530;0;4;Россия;0;1;0;;;;products/91-156-thickbox.jpg
428;28;Коляска Hauck Condor;Коляска Hauck Condor;1;0;1533502800;1534021200;<p>Прогулочная коляска. Регулируемый наклон спинки. Регулируемая подножка. Солнцезащитный козырек со смотровым окошком. Пятиточечный ремень безопасности. Съемный поручень. Тканевые части коляски можно стирать. Дождевик. Вес 10 кг.</p>;Коляска Hauck Condor;Коляска Hauck Condor;1827331686;24312;24312;5;4;Россия;1;0;1;;;;products/25-56-thickbox.jpg
429;28;Манеж-кровать Capella C1;Манеж-кровать Capella C1;1;0;1533502800;1534021200;<p>Двухуровневый просторный манеж-кровать с пеленальным столиком. Вибромузыкальный блок успокоит ребенка и поможет ему заснуть. Быстрый и безопасный механизм складывания-раскладывания манежа. Колесные фиксаторы позволяют свободно передвигать манеж-кровать. Кольца-держатели, с помощью которых ребенок сможет подтянуться и встать на ножки. Боковой лаз на молнии. Центральная ножка манежа обеспечивает дополнительную устойчивость.</p>;Манеж-кровать Capella C1;Манеж-кровать Capella C1;1848786829;23194;23194;2;4;Россия;0;0;0;;;;products/29-67-thickbox.jpg
430;29;Ортопедический матрас Барро Элит 501 160 x 200;Ортопедический матрас Барро Элит 501 160 x 200;1;0;1533502800;1534021200;<p>Ортопедический классический матрас на основе пружинного блока TFK. Симметричный матрас с традиционной компоновкой пенополиуретана с двух сторон и холстопрошивного ватина. А так же иглопробивным натуральным полотном и по периметру - 40мм пенополиуретаном. Съемный чехол матраса (стеганый жакард).</p>;Ортопедический матрас Барро Элит 501 160 x 200;Ортопедический матрас Барро Элит 501 160 x 200;957602064;231,3;231,3;0;4;Россия;0;0;0;;;;products/44-95-thickbox.jpg
431;27;Детские качели GRACO Swing'n'bounce;Детские качели GRACO Swing'n'bounce;1;1;1533502800;1534021200;<p>Уникальная модель 2-в-1: качели + кресло качалка. 6 скоростей для использования в качестве качелей. 2 скорости для спокойного покачивания в кресле качалке. 3 положения наклона кресла. Снимаемый подголовник. Движущаяся карусель с 3 плюшевыми игрушками. Электронный блок с музыкой, звуками природы, таймер для автоматического отключения. Цвета: deimos, venus, greta.</p>;Детские качели GRACO Swing'n'bounce;Детские качели GRACO Swing'n'bounce;1309142305;230;230;0;4;Россия;1;0;0;;;;products/23-47-thickbox.jpg
432;29;Факсимильный аппарат Sharp UX-73;Факсимильный аппарат Sharp UX-73;1;0;1533502800;1534021200;<p>Простой и удобный в эксплуатации факсимильный аппарат с памятью, достаточной для хранения 17 страниц. Факс, копир и телефон, собранные вместе в компактном корпусе. Печать на термобумаге. Скорость модема - до 9,6 Кбит/с. Автоподатчик на 10 листов. Автоматический набор 40 номеров. Автоматическая обрезка бумаги.</p>;Факсимильный аппарат Sharp UX-73;Факсимильный аппарат Sharp UX-73;1413789977;220,22;220,22;0;4;Россия;0;0;0;;;;products/90-155-thickbox.jpg
433;22;Краскораспылитель Bosch PFS 105 E;Краскораспылитель Bosch PFS 105 E;0;0;1533502800;1534021200;<p>Системы тонкого распыления с электронной регулировкой расхода воздуха для обработки больших объектов. Потребляемая мощность 350 Вт. Система плавной регулировки расхода краски. Сопло для распыления краски с 3 положениями. Рукоятка с мягкой накладкой. Длина шланга: 3.4 м.</p>;Краскораспылитель Bosch PFS 105 E;Краскораспылитель Bosch PFS 105 E;1861550232;220;220;30;4;Россия;0;0;1;"[""Красны"",""Сереневый"",""Голубой""]";;;products/102-186-thickbox.jpg
434;23;Автомобильная громкая связь Nokia CK-300;Автомобильная громкая связь Nokia CK-300;0;0;1533502800;1534021200;<p>Беспроводной автомобильный комплект для совершения вызовов и прослушивания музыки. Встроенная функция DSP. Индикатор питания на внешнем устройстве ввода. Активация голосовых команд (требует поддержки телефоном). Переадресация вызова с телефона на автомобильный комплект. Повтор последнего набранного номера. Отключение микрофона. Воспроизведение МР3-файлов из памяти мобильного устройства или совместимого музыкального плеера. Подключение к автомагнитоле для лучшего качества звука (требуется магнитола с разъемом AUX и адаптер кабеля).</p>;Автомобильная громкая связь Nokia CK-300;Автомобильная громкая связь Nokia CK-300;187406722;214;214;3;4;Россия;0;1;0;;;;products/107-196-thickbox.jpg
435;28;Погружной блендер Philips HR1377;Погружной блендер Philips HR1377;1;0;1533502800;1534021200;"<p>Основные характеристики:</p><p>Тип погружной</p><p>Мощность 700 Вт</p><p>Управление механическое, число скоростей: 5, плавная регулировка скорости</p><p>Особенности:</p><p>Материал корпуса металл</p><p>Материал погружной части металл</p><p>Отверстие для ингредиентов есть</p><p>Сетевой шнур длина 1.30 м</p><p>Функциональные возможности:</p><p>Дополнительные режимы турборежим</p><p>Измельчитель есть, объем 1.5 л</p><p>Мерный стакан есть, объем 1 л</p><p>Венчик для взбивания есть</p><p>Дополнительная информация диск для нарезки тонкими/средними ломтиками; диск для шинковки/нарезки</p>";Погружной блендер Philips HR1377;Погружной блендер Philips HR1377;1080163006;21130;21130;3;4;Россия;0;0;0;;;;products/2-3-thickbox.jpg
436;27;Радиотелефон DECT Siemens Gigaset S675;Радиотелефон DECT Siemens Gigaset S675;1;0;1533502800;1534021200;<p>Телефон с цветным дисплеем и 15 полифоническими мелодиями. Конференц-связь, автодозвон, автоответчик на 40 минут с дистанционным управлением с другого телефона, блокировка клавиатуры, идентификатор на 30 номеров, ответ поднятием трубки с базы, разъём для гарнитуры, уведомление о пропущенных вызовах с помощью SMS, экономичный режим, SMS. Стандарты DECT/GAP. Радиус действия в помещении до 50 метров, на открытой местности до 300. Возможно подключение до 6 трубок к одной базе и 4 баз к одной трубке.</p>;Радиотелефон DECT Siemens Gigaset S675;Радиотелефон DECT Siemens Gigaset S675;1041644229;203;203;0;4;Россия;0;0;0;;;;products/81-144-thickbox.jpg
437;27;Виброплита Сплитстоун VS-244;Виброплита Сплитстоун VS-244;1;0;1533502800;1534021200;<p>Виброплита предназначена для уплотнения асфальтобетонной смеси, грунта, щебня, песка. Идеальна при ремонте дорог, благоустройстве территории, устройстве фундаментов и инженерных сетей. Производительность виброплиты, м2/час 140. Эксплуатационная масса: 90 кг.</p>;Виброплита Сплитстоун VS-244;Виброплита Сплитстоун VS-244;851582847;2000;2000;0;4;Россия;0;0;0;;;;products/54-106-thickbox.jpg
438;23;Микросотовый телефон DECT Panasonic KX-TCA275;Микросотовый телефон DECT Panasonic KX-TCA275;0;0;1533502800;1534021200;<p>Микросотовый телефон DECT позволяет сотрудникам перемещаться по всей территории офиса, не прекращая разговора, и обеспечивают при этом полную функциональность стационарного системного телефона. Каждый микросотовый телефон DECT может быть зарегистрирован на нескольких АТС, что позволяет использовать один и тот же номер в разных офисах. Когда Вы находитесь в другом офисе, трубка автоматически регистрируется в местной DECT сети, и Вы можете принимать звонки на свой обычный внутренний номер. Цветной графический ЖК-дисплей с подсветкой и с поддержкой кириллицы. Работа с АТС Panasonic серий KX-TDA/TDE/NCP. Поддержка CTI приложений (доступность данной функции зависит от версии KX-TDA0141/0158). Поддержка функций АТС. Разъём для подключения гарнитуры. Полифонический звонок (10 мелодий). Клавиатура с подсветкой и символами кириллицы. Спикерфон. Программируемые кнопоки. Виброзвонок. Режим на совещание. Записная книжка на 200 записей. Размер: 123х45х23 мм. Вес: 115 г.</p>;Микросотовый телефон DECT Panasonic KX-TCA275;Микросотовый телефон DECT Panasonic KX-TCA275;161269464;200;200;0;4;Россия;1;0;0;"[""Красны"",""Синий"",""Оранжевый"",""Сереневый"",""Голубой""]";;;products/110-202-thickbox.jpg
439;27;Рюкзак-кенгуру GLOBEX КЕНГА;Рюкзак-кенгуру GLOBEX КЕНГА;1;0;1533502800;1534021200;<p>Предназначен для детей от 2-х до 8 месяцев (до 7,7 кг). Рюкзачок имеет два положения для переноски младенца: лицом к маме и лицом вперед. Жесткое основание подголовника поддержит и защитит головку ребенка. Благодаря специальным застежкам рюкзачок растет вместе с ребенком. Широкие ремни с прокладкой. Упаковка - прочная яркая коробка с ручкой.</p>;Рюкзак-кенгуру GLOBEX КЕНГА;Рюкзак-кенгуру GLOBEX КЕНГА;1327312986;20;20;1520;4;Россия;1;0;0;;;;products/39-87-thickbox.jpg
440;26;Видеоняня Motorola MBP 35;Видеоняня Motorola MBP 35;1;0;1533502800;1534021200;<p>Цифровая видео-радионяня с большим 3.5 дюймовым LCD дисплеем. Режим ночного видения. Режим сна для сохранения заряда. Большая зона приема с предупреждением о выходе из зоны приема. Позволяет присматривать за ребенком на расстоянии до 150 метров. Чистый звук с индикатором громкости. Цифровой термометр. Высокочувствительный микрофон. Связь в обе стороны. Пять колыбельных. Заряжаемый аккумулятор./p></p>;Видеоняня Motorola MBP 35;Видеоняня Motorola MBP 35;994570555;198;198;0;4;Россия;0;0;0;;;;products/36-81-thickbox.jpg
441;23;Мобильный телефон Porsche Design P'9521;Мобильный телефон Porsche Design P'9521;0;0;1533502800;1534021200;<p>Корпус изготовлен из алюминия. Верхнюю крышку можно поворачивать в разные стороны. Сеть: GSM / EDGE (850 / 900 / 1800 / 1900 МГц). Камера: 3.2 мегапикселя, автофокус, вспышка. Дисплей: AMOLED, 2.2 дюйма, 320 х 240 точек. USB 1.1. Bluetooth 1.2, A2DP, AVRCP. Считыватель отпечатков пальцев.</p>;Мобильный телефон Porsche Design P'9521;Мобильный телефон Porsche Design P'9521;1748485771;1965;1965;1;4;Россия;0;1;0;;;;products/106-190-thickbox.jpg
442;27;Шезлонг Canadian Camper 68014;Шезлонг Canadian Camper 68014;1;1;1533502800;1534021200;<p>СС-68014 - одно из самых лучших кресел для отдыха за городом на лоне природы.</p><p>Регулируемые по высоте подушка-подголовник кресла и патентованная система наклона спинки, позволит подобрать наиболее удобное для вас положение.</p><p>Сетчатая структура стойкого к ультрафиолетовому излучению материал кресла – HD TEXTILENE - обеспечит максимальный комфорт даже в летнюю жару. Также этот материал почти не впитывает влагу и моментально сохнет.</p><p>Пластмас, из которого сделаны подлокотники кресла, не только придает «шарм» креслу, но и обеспечивает приятные тактильные ощущения. Прочный стальной каркас кресла выдерживает нагрузку до 120 кг.</p><p>Меняется положение при помощи тела человека , в подлокотниках есть два фиксатора для наиболее удобного принятия положения.</p><p>Транспортировочное положение , положение для хранения , минимум занимаемой площади</p>;Шезлонг Canadian Camper 68014;Шезлонг Canadian Camper 68014;48202593;190;190;30;4;Россия;0;0;1;;;;products/49-101-thickbox.jpg
443;27;Ручная циркулярная пила Metabo KS 54;Ручная циркулярная пила Metabo KS 54;1;0;1533502800;1534021200;<p>Поворотный штуцер для подсоединения к внешней системе отсоса опилок. Корпус механизма привода, выполненный из алюминия методом литья под давлением. Механизм изменения угла наклона пропила в пределах 0 - 45 градусов. Механический тормоз, защита от перегрузки. Новый тип более быстроходных тонких пильных дисков, хорошо видна линия резания, эргономический дизайн.</p>;Ручная циркулярная пила Metabo KS 54;Ручная циркулярная пила Metabo KS 54;802375995;190;190;0;5;Россия;0;1;0;;;;products/63-114-thickbox.jpg
444;27;Комплект детского постельного белья в кроватку Грибок-теремок арт.758;Комплект детского постельного белья в кроватку Грибок-теремок арт.758;1;0;1533502800;1534021200;<p>Комплект в кроватку Грибок-теремок арт.758</p><p>-Бортик (по всему периметру кроватки, высота 50см)</p><p>-Балдахин (нежная вуаль, 170x300см)</p><p>-Наволочка</p><p>-Пододеяльник</p><p>-Простыня</p><p>-Одеяло (110x140см)</p><p>-Подушка (40x60см)</p><p>Ткань:</p><p>Высококачественный поплин, 100% хлопок безупречной выделки</p><p>Наполнитель:</p><p>Бортик: Поролон + Синтепон</p><p>Одеяло и подушка: Шерсть</p><p>Декор:</p><p>Вышивка на бортике и пододеяльнике</p><p>в комплект входит стойка к балдахину</p><p>отделка ручной работы шитьём, мягкими бантами и вышитой аппликацией</p><p>деликатные швы, рассчитанные на прикосновение к нежной коже ребёнка бельё полностью безопасно и гипоаллергенно</p><p>Страна происхождения - Россия</p>;Комплект детского постельного белья в кроватку Грибок-теремок арт.758;Комплект детского постельного белья в кроватку Грибок-теремок арт.758;1851023253;190;190;1500;5;Россия;1;1;0;;;;products/33-78-thickbox.jpg
445;27;Бензорез Stihl TS 700;Бензорез Stihl TS 700;1;0;1533502800;1534021200;<p>Ручной бензорез для пиления металла, бетона и асфальта. Мощность: 5 кВт. Трехступенчатая фильтрующая система. Система ElastoStart+ и антивибрационная система. Полуавтоматическое натяжение ремня.</p>;Бензорез Stihl TS 700;Бензорез Stihl TS 700;818064629;1800;1800;1;5;Россия;0;1;0;;;;products/62-113-thickbox.jpg
446;29;Универсальная соковыжималка Philips HR186630;Универсальная соковыжималка Philips HR186630;1;0;1533502800;1534021200;<p>Тип универсальная</p><p>Мощность 800 Вт</p><p>Резервуар для сока стакан, объем 1.25 л</p><p>Система прямой подачи сока есть</p><p>Система капля-стоп есть</p><p>Сбор мякоти автоматический выброс мякоти, объем резервуара 2 л</p><p>Сепаратор для пены есть</p><p>Защитные функции защита от случайного включения</p><p>Технические характеристики</p><p>Тип универсальная</p><p>Мощность 800 Вт</p><p>Резервуар для сока стакан, объем 1.25 л</p><p>Система прямой подачи сока есть</p><p>Система капля-стоп есть</p><p>Сбор мякоти автоматический выброс мякоти, объем резервуара 2 л</p><p>Сепаратор для пены есть</p><p>Защитные функции защита от случайного включения</p><p>Особенности</p><p>Материал корпуса алюминий</p><p>Материал сетки центрифуги нерж. сталь</p><p>Круглая горловина есть</p><p>Размер горловины 74 мм</p><p>Комплектация щеточка для чистки</p><p>Прорезиненные ножки есть</p><p>Отсек для сетевого шнура длина 1.2 м</p><p>Управление</p><p>Количество скоростей 2</p>;Универсальная соковыжималка Philips HR186630;Универсальная соковыжималка Philips HR186630;136098675;180,8;180,8;0;5;Россия;0;1;0;;;;products/7-14-thickbox.jpg
447;29;Хлебопечка Tefal Dual Home Baker OW4002;Хлебопечка Tefal Dual Home Baker OW4002;1;0;1533502800;1534021200;<p>Мощность 680 Вт. Запрограммированный старт через 15 часов. Запас памяти на 7 минут при сбое электропитания. Антипригарное покрытие бака. 13 программ приготовления. 3 варианта веса хлеба (750 г, 1 кг и 1,2 кг). 3 цвета корочки.</p>;Хлебопечка Tefal Dual Home Baker OW4002;Хлебопечка Tefal Dual Home Baker OW4002;318569930;180,3;180,3;0;5;Россия;0;0;0;;;;products/18-37-thickbox.jpg
448;29;Кровать BERTONI CLASSIC;Кровать BERTONI CLASSIC;1;0;1533502800;1534021200;<p>Внутренний размер кроватки: 120х60 см. Выдвижной ящик. Специальные фиксаторы качания. Варианты цветовой гаммы: голубая и розовая.</p>;Кровать BERTONI CLASSIC;Кровать BERTONI CLASSIC;1490091800;180,2;180,2;0;5;Россия;0;0;0;;;;products/28-65-thickbox.jpg
449;38;Цифровая фотокамера Olympus PEN E-P3;Цифровая фотокамера Olympus PEN E-P3;1;0;1533502800;1534021200;<p>Компактная камера в металлическом корпусе. Сенсорный OLED-дисплей с диагональю 3 дюйма. Live MOS сенсор с разрешением 12.3 Мегапикселей. FAST автофокус (Frequency Acceleration Sensor Technology). Full HD-видео со стерео звуком, регулируемой глубиной резкости и художественными фильтрами. Графический процессор TruePic VI. Цвета: черный, белый, серебристый.</p>;Цифровая фотокамера Olympus PEN E-P3;Цифровая фотокамера Olympus PEN E-P3;1952049251;1750;1750;0;5;Германия;0;0;0;;;;products/136-236-thickbox.jpg
450;29;Миксер электрический Graphite 58G782;Миксер электрический Graphite 58G782;1;0;1533502800;1534021200;<p>Миксер электрический в чемоданчике с мешалкой. Мощность 1200 Вт. Патрон M14. Скорость I: 0-580, II: 0-760 об/мин.</p>;Миксер электрический Graphite 58G782;Миксер электрический Graphite 58G782;603047154;175,5;175,5;0;5;Германия;0;0;1;;;;products/56-108-thickbox.jpg
451;27;Пароварка BORK FS ECP 98100 BK;Пароварка BORK FS ECP 98100 BK;1;1;1533502800;1534021200;<p>Общие характеристики:</p><p>Количество ярусов 3</p><p>Тип управления электронное</p><p>Максимальная потребляемая мощность 1000 Вт</p><p>Индикация включения есть</p><p>Функции:</p><p>Автоприготовление есть, рецептов - 6</p><p>Термостат есть</p><p>Отсрочка старта есть</p><p>Конструкция</p><p>Материал корпуса пластик</p><p>Материал паровых корзин прозрачный пластик</p><p>Объем резервуара для воды 1.5 л</p><p>Чаша для риса есть, на 1.9 л</p><p>Индикатор уровня воды есть</p><p>Съемные решетки есть</p><p>Дисплей есть</p><p>Долив воды во время приготовления есть</p><p>Особенности:</p><p>Габариты (ШхВхГ) 35x41x25 см</p><p>Вес 2.68 кг</p><p>Длина сетевого шнура 1 м</p>;Пароварка BORK FS ECP 98100 BK;Пароварка BORK FS ECP 98100 BK;1011310273;175;175;1520;5;Германия;0;0;0;;;;products/6-13-thickbox.jpg
452;27;Цифровой системный телефон LG-Nortel LDP-7016D;Цифровой системный телефон LG-Nortel LDP-7016D;1;0;1533502800;1534021200;<p>Системный телефон с 16 программируемыми клавишами со световой индикацией. Трехстрочный информационный дисплей. 3 контекстные клавиши. Клавиши быстрой навигации. Спикерфон (громкая связь). Поддержка дочерних модулей. Световой индикатор вызова./p></p>;Цифровой системный телефон LG-Nortel LDP-7016D;Цифровой системный телефон LG-Nortel LDP-7016D;1567793084;175;175;0;5;Германия;1;0;1;;;;products/84-148-thickbox.jpg
453;27;Пеленальный столик Cam Nuvola;Пеленальный столик Cam Nuvola;1;1;1533502800;1534021200;<p>Пеленальный столик с ванночкой для купания. Система безопасности предотвращающая произвольное складывание. Две полочки для детских вещей. Изделие предназначено для детей от 0 до 12 месяцев. Различная цветовая гамма.</p>;Пеленальный столик Cam Nuvola;Пеленальный столик Cam Nuvola;2075759371;161;161;0;5;Германия;0;0;0;;;;products/32-74-thickbox.jpg
454;27;Электрический чайник Stadler Form SFK.808;Электрический чайник Stadler Form SFK.808;1;0;1533502800;1534021200;<p>Электрочайник емкостью 1.8 литра в стеклянном корпусе с закрытым нагревательным элементом. Стеклянная колба Duran Schott и голубая подсветка превратят процесс закипания воды в волшебное зрелище. Мощность 2200 Вт обеспечит быстрое закипание, а центральный контакт - поворот на 360 градусов и удобную эксплуатацию. Чайник оснащен съемным фильтром-сеткой, для безопасного использования предусмотрена блокировка крышки. Основание, ручка и крышка чайника изготовлены из прочного пластика. Электрический шнур убирается в специальный отсек.</p>;Электрический чайник Stadler Form SFK.808;Электрический чайник Stadler Form SFK.808;1716268135;160;160;300;5;Германия;0;0;0;;;;products/17-31-thickbox.jpg
455;27;Стол складной и 4 стула Tramp TRF-005;Стол складной и 4 стула Tramp TRF-005;1;0;1533502800;1534021200;<p>Набор складной мебели для комфортного застолья на природе: стол увеличенного размера и четыре табурета с сиденьями из из полиэстера. Комплект собирается в компактный чемоданчик.</p><p>Размер стола: Дл124 х Шр62 х Вс70 см</p><p>Материал стола: алюминий</p><p>Материал столешницы: МДФ</p><p>Толщина трубки: 1 мм, диаметр: 25 мм</p><p>Стул: алюминий, полиэстер</p><p>Размеры стула: 36 х 28 х 38,5 см</p><p>Цвет стула: черный</p><p>Допустимая нагрузка на стол: 30 кг</p><p>Допустимая нагрузка на табуретку: 150 кг</p><p>Вес набора мебели: 7 кг</p><p>Оптимальный размер столешницы и дополнительные крепления с обратной стороны увеличивают прочность стола. Комплект собирается в чемоданчик. Имеет дополнительный чехол для транспортировки, что позволит избежать появления лишних царапин и дольше сохранит приглядный вид мебели.</p>;Стол складной и 4 стула Tramp TRF-005;Стол складной и 4 стула Tramp TRF-005;1561395574;160;160;3200;5;Германия;1;0;0;;;;products/46-97-thickbox.jpg
456;30;Парсер товаров zappos.com;Парсер товаров zappos.com;1;0;1533502800;1534021200;"<p>Парсер zappos.com?? – отдельная и специальная сборка парсера Catalog Loader для скачивания товаров из zappos.com?.</p><p>Парсер товаров из интернет-магазина zappos.com очень быстро и качественно наполнит Ваш интернет-магазин всем представленым там ассортиментом.</p><p>Вы должны выбрать именно этот парсер zappos.com, т.к. он имеет ряд преимуществ перед аналогами, например:</p><p>- Программа работает под Windows (XP / 7 / 2003 / 2008).</p><p>- Устанавливается быстро и не потребует от Вас каких-либо дополнительных знаний ПК.</p><p>- Специально для Вас интерфейс программы максимально упрощён и будет понятен даже неопытному пользователю.</p><p>В обычной сборке прасер интернет-магазина zappos.com извлекает следующие параметры:</p><p>- структуру каталога;</p><p>- имя товара;</p><p>- цену товара;</p><p>- краткое описание;</p><p>- полное описание;</p><p>- изображение (увеличенное);</p><p>- meta_title?, meta_description?, meta_keywords;</p><p>- дополнительно осуществляется расширение стандартной версии желаемыми параметрами и возможностями (изменение цены по формуле, мониторинг и сравнение цен и т.д.).</p><p>Товары экспортируются в csv для следующих CMS:</p><p>- PrestaShop,</p><p>- VamShop,</p><p>- Virtuemart(Joomla),</p><p>- ShopScript,</p><p>- ABO,</p><p>- Amiro,</p><p>- PhpShop,</p><p>- HostCMS,?</p><p>- бесплатно подключается любая другая CMSили нужный формат csv.</p><p>Программа возобновляет процесс парсинга с состояния разрыва при любом сбое (выкл. электричества и т.д.).</p><p>После оформления заказа Вам будет выслана ссылка на скачивание программы. ?</p><p>Наш продукт ShopDataGetway - это система предоставляющая вашим партнерам возможность мгновенно обновлять интернет-магазины используя данные из ваших систем. Система предоставляет вашим партнерам данные в требуемом им виде. С помощью продукта ShopDataGetway вы позволяете вашим партнерам избежать лишних затрат на автоматизицию бизнес-процессов.</p><p>CatalogLoader– это пакет программного обеспечение, представляющее собой набор инструментов для работы с товарамиинтернет-магазинов (парсер, автоматическое наполнение, изменение цен, обработка склада, мониторинг конкурентов).</p>";Парсер товаров zappos.com;Парсер товаров zappos.com;397928077;159;159;0;5;Германия;0;0;0;;;;
